1.121E+01, 5.537E+00
2.022E+01, 3.492E+00
2.928E+01, 2.329E+00
4.319E+01, 1.523E+00
5.773E+01, 1.173E+00
6.458E+01, 9.863E-01
8.605E+01, 7.826E-01
1.133E+02, 5.709E-01
1.353E+02, 4.815E-01
1.575E+02, 4.182E-01
1.794E+02, 3.655E-01
2.064E+02, 3.237E-01
2.280E+02, 2.884E-01
2.709E+02, 2.433E-01
3.152E+02, 2.077E-01
3.589E+02, 1.834E-01
4.029E+02, 1.656E-01
4.502E+02, 1.475E-01
5.225E+02, 1.245E-01
5.831E+02, 1.126E-01
6.718E+02, 9.917E-02
7.898E+02, 8.501E-02
8.910E+02, 7.722E-02
